language,languageLabel,ISO,countryLabel,MainLanguageLabel
http://www.wikidata.org/entity/Q8844749,Bisorio,bir,Papua New Guinea,Papua New Guinean Sign Language
http://www.wikidata.org/entity/Q6399808,Khalkha Mongolian,khk,Mongolia,Mongolian
http://www.wikidata.org/entity/Q35701,Koromfe,kfz,Mali,French
http://www.wikidata.org/entity/Q12639245,Pamplona Atta,att,Philippines,English
http://www.wikidata.org/entity/Q12639245,Pamplona Atta,att,Philippines,Filipino
http://www.wikidata.org/entity/Q34961,Berba,beh,Togo,French
http://www.wikidata.org/entity/Q35446,Ginyanga,ayg,Togo,French
http://www.wikidata.org/entity/Q35748,Kpessi,kef,Togo,French
http://www.wikidata.org/entity/Q34961,Berba,beh,Benin,French
http://www.wikidata.org/entity/Q34983,Boko,bqc,Benin,French
http://www.wikidata.org/entity/Q34961,Berba,beh,Burkina Faso,French
http://www.wikidata.org/entity/Q35701,Koromfe,kfz,Burkina Faso,French
http://www.wikidata.org/entity/Q34942,Bonjo,bok,Republic of the Congo,French
http://www.wikidata.org/entity/Q34989,Bangala,bxg,Democratic Republic of the Congo,French
http://www.wikidata.org/entity/Q2896850,Bira,brf,Democratic Republic of the Congo,French
http://www.wikidata.org/entity/Q35098,Bassari,bsc,Guinea,French
http://www.wikidata.org/entity/Q35098,Bassari,bsc,Guinea-Bissau,Portuguese
http://www.wikidata.org/entity/Q34944,Bati,btc,Cameroon,French
http://www.wikidata.org/entity/Q34968,Bamenyam,bce,Cameroon,French
http://www.wikidata.org/entity/Q35087,Boki,bky,Cameroon,French
http://www.wikidata.org/entity/Q35187,Denya,anv,Cameroon,French
http://www.wikidata.org/entity/Q35189,Busam,bxs,Cameroon,French
http://www.wikidata.org/entity/Q35582,Kol,biw,Cameroon,French
http://www.wikidata.org/entity/Q35650,Nyang,ken,Cameroon,French
http://www.wikidata.org/entity/Q35700,Lamang,hia,Cameroon,French
http://www.wikidata.org/entity/Q36287,Ngomba,jgo,Cameroon,French
http://www.wikidata.org/entity/Q36621,Ki,bag,Cameroon,French
http://www.wikidata.org/entity/Q34944,Bati,btc,Cameroon,English
http://www.wikidata.org/entity/Q34968,Bamenyam,bce,Cameroon,English
http://www.wikidata.org/entity/Q35087,Boki,bky,Cameroon,English
http://www.wikidata.org/entity/Q35187,Denya,anv,Cameroon,English
http://www.wikidata.org/entity/Q35189,Busam,bxs,Cameroon,English
http://www.wikidata.org/entity/Q35582,Kol,biw,Cameroon,English
http://www.wikidata.org/entity/Q35650,Nyang,ken,Cameroon,English
http://www.wikidata.org/entity/Q35700,Lamang,hia,Cameroon,English
http://www.wikidata.org/entity/Q36287,Ngomba,jgo,Cameroon,English
http://www.wikidata.org/entity/Q36621,Ki,bag,Cameroon,English
http://www.wikidata.org/entity/Q34983,Boko,bqc,Nigeria,English
http://www.wikidata.org/entity/Q35013,Berom,bom,Nigeria,English
http://www.wikidata.org/entity/Q35087,Boki,bky,Nigeria,English
http://www.wikidata.org/entity/Q35182,Degema,deg,Nigeria,English
http://www.wikidata.org/entity/Q35250,Ekajuk,eka,Nigeria,English
http://www.wikidata.org/entity/Q35268,Esan,ish,Nigeria,English
http://www.wikidata.org/entity/Q35300,Eggon,ego,Nigeria,English
http://www.wikidata.org/entity/Q35399,Ikwerre,ikw,Nigeria,English
http://www.wikidata.org/entity/Q35478,Idoma,idu,Nigeria,English
http://www.wikidata.org/entity/Q35580,Kulung,bbu,Nigeria,English
http://www.wikidata.org/entity/Q35590,Humono,bcs,Nigeria,English
http://www.wikidata.org/entity/Q35596,Kamuku,cdr,Nigeria,English
http://www.wikidata.org/entity/Q35697,Kalabari,ijn,Nigeria,English
http://www.wikidata.org/entity/Q35700,Lamang,hia,Nigeria,English
http://www.wikidata.org/entity/Q36625,Ubaghara,byc,Nigeria,English
http://www.wikidata.org/entity/Q3440432,Ron,cla,Nigeria,English
http://www.wikidata.org/entity/Q4866152,Basa-Kontagora,bsr,Nigeria,English
http://www.wikidata.org/entity/Q34983,Boko,bqc,Nigeria,Yoruba
http://www.wikidata.org/entity/Q35013,Berom,bom,Nigeria,Yoruba
http://www.wikidata.org/entity/Q35087,Boki,bky,Nigeria,Yoruba
http://www.wikidata.org/entity/Q35182,Degema,deg,Nigeria,Yoruba
http://www.wikidata.org/entity/Q35250,Ekajuk,eka,Nigeria,Yoruba
http://www.wikidata.org/entity/Q35268,Esan,ish,Nigeria,Yoruba
http://www.wikidata.org/entity/Q35300,Eggon,ego,Nigeria,Yoruba
http://www.wikidata.org/entity/Q35399,Ikwerre,ikw,Nigeria,Yoruba
http://www.wikidata.org/entity/Q35478,Idoma,idu,Nigeria,Yoruba
http://www.wikidata.org/entity/Q35580,Kulung,bbu,Nigeria,Yoruba
http://www.wikidata.org/entity/Q35590,Humono,bcs,Nigeria,Yoruba
http://www.wikidata.org/entity/Q35596,Kamuku,cdr,Nigeria,Yoruba
http://www.wikidata.org/entity/Q35697,Kalabari,ijn,Nigeria,Yoruba
http://www.wikidata.org/entity/Q35700,Lamang,hia,Nigeria,Yoruba
http://www.wikidata.org/entity/Q36625,Ubaghara,byc,Nigeria,Yoruba
http://www.wikidata.org/entity/Q3440432,Ron,cla,Nigeria,Yoruba
http://www.wikidata.org/entity/Q4866152,Basa-Kontagora,bsr,Nigeria,Yoruba
http://www.wikidata.org/entity/Q36536,Forro Creole,cri,São Tomé and Príncipe,Portuguese
http://www.wikidata.org/entity/Q35098,Bassari,bsc,Senegal,French
http://www.wikidata.org/entity/Q35098,Bassari,bsc,Senegal,Wolof
http://www.wikidata.org/entity/Q35098,Bassari,bsc,Senegal,Balanta
http://www.wikidata.org/entity/Q35098,Bassari,bsc,Senegal,Badyara
http://www.wikidata.org/entity/Q35061,Bullom So,buy,Sierra Leone,English
http://www.wikidata.org/entity/Q35125,Dengebu,dec,Sudan,English
http://www.wikidata.org/entity/Q35441,Kadaru,kdu,Sudan,English
http://www.wikidata.org/entity/Q35523,Heiban,hbn,Sudan,English
http://www.wikidata.org/entity/Q35693,Fungor,fuj,Sudan,English
http://www.wikidata.org/entity/Q35125,Dengebu,dec,Sudan,Arabic
http://www.wikidata.org/entity/Q35441,Kadaru,kdu,Sudan,Arabic
http://www.wikidata.org/entity/Q35523,Heiban,hbn,Sudan,Arabic
http://www.wikidata.org/entity/Q35693,Fungor,fuj,Sudan,Arabic
http://www.wikidata.org/entity/Q35499,Old Church Slavonic,chu,Kievan Rus',Old East Slavic
http://www.wikidata.org/entity/Q33299,Hobyót,hoh,Oman,Arabic
http://www.wikidata.org/entity/Q33028,Badeshi,bdz,Pakistan,Urdu
http://www.wikidata.org/entity/Q33028,Badeshi,bdz,Pakistan,English
http://www.wikidata.org/entity/Q33028,Badeshi,bdz,Pakistan,Arabic
http://www.wikidata.org/entity/Q33398,Hazaragi,haz,Afghanistan,Uzbek
http://www.wikidata.org/entity/Q33398,Hazaragi,haz,Afghanistan,Turkmen
http://www.wikidata.org/entity/Q33398,Hazaragi,haz,Afghanistan,Arabic
http://www.wikidata.org/entity/Q33398,Hazaragi,haz,Afghanistan,Pashto
http://www.wikidata.org/entity/Q33398,Hazaragi,haz,Afghanistan,Dari
http://www.wikidata.org/entity/Q34936,Bangi,bni,Republic of the Congo,French
http://www.wikidata.org/entity/Q34867,Bamwe,bmg,Democratic Republic of the Congo,French
http://www.wikidata.org/entity/Q34893,Barambu,brm,Democratic Republic of the Congo,French
http://www.wikidata.org/entity/Q34936,Bangi,bni,Democratic Republic of the Congo,French
http://www.wikidata.org/entity/Q33093,Basaa,bas,Cameroon,French
http://www.wikidata.org/entity/Q34790,Babanki,bbk,Cameroon,French
http://www.wikidata.org/entity/Q34799,Akum,aku,Cameroon,French
http://www.wikidata.org/entity/Q34901,Bamali,bbq,Cameroon,French
http://www.wikidata.org/entity/Q34940,Sosi,bsi,Cameroon,French
http://www.wikidata.org/entity/Q33093,Basaa,bas,Cameroon,English
http://www.wikidata.org/entity/Q34790,Babanki,bbk,Cameroon,English
http://www.wikidata.org/entity/Q34799,Akum,aku,Cameroon,English
http://www.wikidata.org/entity/Q34901,Bamali,bbq,Cameroon,English
http://www.wikidata.org/entity/Q34940,Sosi,bsi,Cameroon,English
http://www.wikidata.org/entity/Q34786,Ayu,ayu,Nigeria,English
http://www.wikidata.org/entity/Q34799,Akum,aku,Nigeria,English
http://www.wikidata.org/entity/Q34813,Alago,ala,Nigeria,English
http://www.wikidata.org/entity/Q34786,Ayu,ayu,Nigeria,Yoruba
http://www.wikidata.org/entity/Q34799,Akum,aku,Nigeria,Yoruba
http://www.wikidata.org/entity/Q34813,Alago,ala,Nigeria,Yoruba
http://www.wikidata.org/entity/Q32930,Bukusu,bxk,Uganda,English
http://www.wikidata.org/entity/Q32930,Bukusu,bxk,Uganda,Swahili
http://www.wikidata.org/entity/Q33251,Church Slavonic,chu,Byzantine Empire,Latin
http://www.wikidata.org/entity/Q33251,Church Slavonic,chu,Byzantine Empire,Armenian
http://www.wikidata.org/entity/Q33251,Church Slavonic,chu,Byzantine Empire,Greek
http://www.wikidata.org/entity/Q33251,Church Slavonic,chu,Byzantine Empire,Arabic
http://www.wikidata.org/entity/Q33251,Church Slavonic,chu,Byzantine Empire,Aramaic
http://www.wikidata.org/entity/Q33251,Church Slavonic,chu,Byzantine Empire,Coptic
http://www.wikidata.org/entity/Q33251,Church Slavonic,chu,Byzantine Empire,Medieval Greek
http://www.wikidata.org/entity/Q9129,Greek,ell,Abkhazia,Abkhaz
http://www.wikidata.org/entity/Q9129,Greek,ell,Abkhazia,Russian
http://www.wikidata.org/entity/Q9129,Greek,ell,Abkhazia,Georgian
http://www.wikidata.org/entity/Q33251,Church Slavonic,chu,Yugoslavia,Serbo-Croatian
http://www.wikidata.org/entity/Q33251,Church Slavonic,chu,Great Moravia,Old Church Slavonic
http://www.wikidata.org/entity/Q33251,Church Slavonic,chu,Kievan Rus',Old East Slavic
http://www.wikidata.org/entity/Q16116629,Russia Buriat,bxr,Russia,Russian
http://www.wikidata.org/entity/Q18415595,Doteli,dty,Nepal,Nepali
http://www.wikidata.org/entity/Q18546266,N'Ko,nqo,Guinea,French
http://www.wikidata.org/entity/Q33989,Sranan Tongo,srn,Suriname,Dutch
http://www.wikidata.org/entity/Q9267,Turkmen,tuk,Iran,Persian
http://www.wikidata.org/entity/Q13192,Qashqai,qxq,Iran,Persian
http://www.wikidata.org/entity/Q9267,Turkmen,tuk,Iran,Arabic
http://www.wikidata.org/entity/Q13192,Qashqai,qxq,Iran,Arabic
http://www.wikidata.org/entity/Q13283,Soqotri,sqt,Yemen,Arabic
http://www.wikidata.org/entity/Q13361,Mehri,gdq,Yemen,Arabic
http://www.wikidata.org/entity/Q9186,Cantonese,yue,Malaysia,Malay
http://www.wikidata.org/entity/Q33965,Santali,sat,Nepal,Nepali
http://www.wikidata.org/entity/Q13361,Mehri,gdq,Oman,Arabic
http://www.wikidata.org/entity/Q33902,Saraiki,skr,Pakistan,Urdu
http://www.wikidata.org/entity/Q33902,Saraiki,skr,Pakistan,English
http://www.wikidata.org/entity/Q33902,Saraiki,skr,Pakistan,Arabic
http://www.wikidata.org/entity/Q9267,Turkmen,tuk,Turkmenistan,Turkmen
http://www.wikidata.org/entity/Q33902,Saraiki,skr,United Arab Emirates,Arabic
http://www.wikidata.org/entity/Q9267,Turkmen,tuk,Afghanistan,Uzbek
http://www.wikidata.org/entity/Q9267,Turkmen,tuk,Afghanistan,Turkmen
http://www.wikidata.org/entity/Q9267,Turkmen,tuk,Afghanistan,Arabic
http://www.wikidata.org/entity/Q9267,Turkmen,tuk,Afghanistan,Pashto
http://www.wikidata.org/entity/Q9267,Turkmen,tuk,Afghanistan,Dari
http://www.wikidata.org/entity/Q33965,Santali,sat,Bangladesh,Bengali
http://www.wikidata.org/entity/Q33965,Santali,sat,Bhutan,Dzongkha
http://www.wikidata.org/entity/Q9186,Cantonese,yue,Brunei,English
http://www.wikidata.org/entity/Q9186,Cantonese,yue,Brunei,Malay
http://www.wikidata.org/entity/Q27740,Adele,ade,Togo,French
http://www.wikidata.org/entity/Q13275,Somali,som,Djibouti,French
http://www.wikidata.org/entity/Q13275,Somali,som,Djibouti,Arabic
http://www.wikidata.org/entity/Q13345,Lengue,bxc,Equatorial Guinea,French
http://www.wikidata.org/entity/Q13345,Lengue,bxc,Equatorial Guinea,Spanish
http://www.wikidata.org/entity/Q13345,Lengue,bxc,Equatorial Guinea,Portuguese
http://www.wikidata.org/entity/Q28026,Akan,aka,Ivory Coast,French
http://www.wikidata.org/entity/Q5146,Portuguese,por,Cape Verde,Portuguese
http://www.wikidata.org/entity/Q5146,Portuguese,por,Cape Verde,Cape Verdean Creole
http://www.wikidata.org/entity/Q5146,Portuguese,por,Mozambique,Portuguese
http://www.wikidata.org/entity/Q5146,Portuguese,por,São Tomé and Príncipe,Portuguese
http://www.wikidata.org/entity/Q13275,Somali,som,Somalia,Somali
http://www.wikidata.org/entity/Q13275,Somali,som,Somalia,Arabic
http://www.wikidata.org/entity/Q13359,Mingrelian,xmf,Abkhazia,Abkhaz
http://www.wikidata.org/entity/Q13359,Mingrelian,xmf,Abkhazia,Russian
http://www.wikidata.org/entity/Q13359,Mingrelian,xmf,Abkhazia,Georgian
http://www.wikidata.org/entity/Q27175,West Frisian,fry,Kingdom of the Netherlands,Dutch
http://www.wikidata.org/entity/Q13275,Somali,som,Somaliland,English
http://www.wikidata.org/entity/Q13275,Somali,som,Somaliland,Somali
http://www.wikidata.org/entity/Q13275,Somali,som,Somaliland,Arabic
http://www.wikidata.org/entity/Q30319,Silesian,szl,Great Moravia,Old Church Slavonic
http://www.wikidata.org/entity/Q13359,Mingrelian,xmf,Republic of Abkhazia,Abkhaz
http://www.wikidata.org/entity/Q13359,Mingrelian,xmf,Republic of Abkhazia,Russian
http://www.wikidata.org/entity/Q2917968,Omaha–Ponca,oma,United States of America,American English
http://www.wikidata.org/entity/Q25559662,Snohomish,sno,United States of America,American English
http://www.wikidata.org/entity/Q3317290,Coatzospan Mixtec,miz,Mexico,Spanish
http://www.wikidata.org/entity/Q13583508,Ayutla Mixtec,miy,Mexico,Spanish
http://www.wikidata.org/entity/Q3317290,Coatzospan Mixtec,miz,Mexico,Nahuatl
http://www.wikidata.org/entity/Q13583508,Ayutla Mixtec,miy,Mexico,Nahuatl
http://www.wikidata.org/entity/Q3317290,Coatzospan Mixtec,miz,Mexico,Yucatec Maya
http://www.wikidata.org/entity/Q13583508,Ayutla Mixtec,miy,Mexico,Yucatec Maya
http://www.wikidata.org/entity/Q3317290,Coatzospan Mixtec,miz,Mexico,languages of Mexico
http://www.wikidata.org/entity/Q13583508,Ayutla Mixtec,miy,Mexico,languages of Mexico
http://www.wikidata.org/entity/Q732131,Paicî,pri,France,French
http://www.wikidata.org/entity/Q3338052,Nengone,nen,France,French
http://www.wikidata.org/entity/Q3195366,Kepkiriwát,kpn,Brazil,Portuguese
http://www.wikidata.org/entity/Q7428639,Sawila,swt,Indonesia,Indonesian
http://www.wikidata.org/entity/Q11732340,Konda,knd,Indonesia,Indonesian
http://www.wikidata.org/entity/Q7428639,Sawila,swt,Indonesia,Javanese
http://www.wikidata.org/entity/Q11732340,Konda,knd,Indonesia,Javanese
http://www.wikidata.org/entity/Q22074616,Shendu,shl,India,Hindi
http://www.wikidata.org/entity/Q22074616,Shendu,shl,India,English
http://www.wikidata.org/entity/Q63308082,Natügu,ntu,Solomon Islands,English
http://www.wikidata.org/entity/Q1153276,Tamambo,mla,Vanuatu,French
http://www.wikidata.org/entity/Q1153276,Tamambo,mla,Vanuatu,English
http://www.wikidata.org/entity/Q1153276,Tamambo,mla,Vanuatu,Bislama
http://www.wikidata.org/entity/Q278365,Lamogai,lmg,Papua New Guinea,English
http://www.wikidata.org/entity/Q4227542,Kol,kol,Papua New Guinea,English
http://www.wikidata.org/entity/Q7683166,Tanguat,tbs,Papua New Guinea,English
http://www.wikidata.org/entity/Q12952567,Kanite,kmu,Papua New Guinea,English
http://www.wikidata.org/entity/Q12952764,Maiwala,mum,Papua New Guinea,English
http://www.wikidata.org/entity/Q278365,Lamogai,lmg,Papua New Guinea,Hiri Motu
http://www.wikidata.org/entity/Q4227542,Kol,kol,Papua New Guinea,Hiri Motu
http://www.wikidata.org/entity/Q7683166,Tanguat,tbs,Papua New Guinea,Hiri Motu
http://www.wikidata.org/entity/Q12952567,Kanite,kmu,Papua New Guinea,Hiri Motu
http://www.wikidata.org/entity/Q12952764,Maiwala,mum,Papua New Guinea,Hiri Motu
http://www.wikidata.org/entity/Q278365,Lamogai,lmg,Papua New Guinea,Tok Pisin
http://www.wikidata.org/entity/Q4227542,Kol,kol,Papua New Guinea,Tok Pisin
http://www.wikidata.org/entity/Q7683166,Tanguat,tbs,Papua New Guinea,Tok Pisin
http://www.wikidata.org/entity/Q12952567,Kanite,kmu,Papua New Guinea,Tok Pisin
http://www.wikidata.org/entity/Q12952764,Maiwala,mum,Papua New Guinea,Tok Pisin
http://www.wikidata.org/entity/Q278365,Lamogai,lmg,Papua New Guinea,Papua New Guinean Sign Language
http://www.wikidata.org/entity/Q4227542,Kol,kol,Papua New Guinea,Papua New Guinean Sign Language
http://www.wikidata.org/entity/Q7683166,Tanguat,tbs,Papua New Guinea,Papua New Guinean Sign Language
http://www.wikidata.org/entity/Q12952567,Kanite,kmu,Papua New Guinea,Papua New Guinean Sign Language
http://www.wikidata.org/entity/Q12952764,Maiwala,mum,Papua New Guinea,Papua New Guinean Sign Language
http://www.wikidata.org/entity/Q223306,Lango,lno,South Sudan,English
http://www.wikidata.org/entity/Q223306,Lango,lno,South Sudan,Arabic
http://www.wikidata.org/entity/Q11034212,East Limba,lma,Guinea,French
http://www.wikidata.org/entity/Q3913987,Laru,lan,Nigeria,English
http://www.wikidata.org/entity/Q3913987,Laru,lan,Nigeria,Yoruba
http://www.wikidata.org/entity/Q11034212,East Limba,lma,Sierra Leone,English
http://www.wikidata.org/entity/Q100103,West Flemish,vls,Belgium,French
http://www.wikidata.org/entity/Q100103,West Flemish,vls,Belgium,German
http://www.wikidata.org/entity/Q100103,West Flemish,vls,Belgium,Dutch
http://www.wikidata.org/entity/Q213434,Samogitian,sgs,Lithuania,Lithuanian
http://www.wikidata.org/entity/Q36659,Sidetic,xsd,Turkey,Turkish
http://www.wikidata.org/entity/Q34125,Tetum,tet,Portugal,Portuguese
http://www.wikidata.org/entity/Q34125,Tetum,tet,Portugal,Mirandese
http://www.wikidata.org/entity/Q100103,West Flemish,vls,Netherlands,Dutch
http://www.wikidata.org/entity/Q237409,Zeelandic,zea,Netherlands,Dutch
http://www.wikidata.org/entity/Q7070686,Nuyoo Mixtec,meh,Mexico,Spanish
http://www.wikidata.org/entity/Q12953819,San Juan Atzingo Popoloca,poe,Mexico,Spanish
http://www.wikidata.org/entity/Q7070686,Nuyoo Mixtec,meh,Mexico,Nahuatl
http://www.wikidata.org/entity/Q12953819,San Juan Atzingo Popoloca,poe,Mexico,Nahuatl
http://www.wikidata.org/entity/Q7070686,Nuyoo Mixtec,meh,Mexico,Yucatec Maya
http://www.wikidata.org/entity/Q12953819,San Juan Atzingo Popoloca,poe,Mexico,Yucatec Maya
http://www.wikidata.org/entity/Q7070686,Nuyoo Mixtec,meh,Mexico,languages of Mexico
http://www.wikidata.org/entity/Q12953819,San Juan Atzingo Popoloca,poe,Mexico,languages of Mexico
http://www.wikidata.org/entity/Q34831,Bono,abr,Ghana,English
http://www.wikidata.org/entity/Q100103,West Flemish,vls,France,French
http://www.wikidata.org/entity/Q34290,Wu Chinese,wuu,People's Republic of China,Standard Chinese
http://www.wikidata.org/entity/Q56959,Oirat,xal,People's Republic of China,Standard Chinese
http://www.wikidata.org/entity/Q4925096,Blang,blr,People's Republic of China,Standard Chinese
http://www.wikidata.org/entity/Q7033959,Yue Chinese,yue,People's Republic of China,Standard Chinese
http://www.wikidata.org/entity/Q34299,Sakha,sah,Russia,Russian
http://www.wikidata.org/entity/Q36498,Aghul,agx,Russia,Russian
http://www.wikidata.org/entity/Q56959,Oirat,xal,Russia,Russian
http://www.wikidata.org/entity/Q34125,Tetum,tet,Indonesia,Indonesian
http://www.wikidata.org/entity/Q7162371,Pendau,ums,Indonesia,Indonesian
http://www.wikidata.org/entity/Q8049590,Yarsun,yrs,Indonesia,Indonesian
http://www.wikidata.org/entity/Q12633986,South Awyu,aws,Indonesia,Indonesian
http://www.wikidata.org/entity/Q34125,Tetum,tet,Indonesia,Javanese
http://www.wikidata.org/entity/Q7162371,Pendau,ums,Indonesia,Javanese
http://www.wikidata.org/entity/Q8049590,Yarsun,yrs,Indonesia,Javanese
http://www.wikidata.org/entity/Q12633986,South Awyu,aws,Indonesia,Javanese
http://www.wikidata.org/entity/Q36746,Rapa Nui,rap,Chile,Spanish
http://www.wikidata.org/entity/Q34125,Tetum,tet,Australia,English
http://www.wikidata.org/entity/Q7190661,Pichis Ashéninka,cpu,Peru,Spanish
http://www.wikidata.org/entity/Q7190661,Pichis Ashéninka,cpu,Peru,Aymara
http://www.wikidata.org/entity/Q7190661,Pichis Ashéninka,cpu,Peru,Quechua
http://www.wikidata.org/entity/Q34125,Tetum,tet,East Timor,Portuguese
http://www.wikidata.org/entity/Q34125,Tetum,tet,East Timor,Tetum
http://www.wikidata.org/entity/Q289816,Bon Gula,glc,Chad,French
http://www.wikidata.org/entity/Q3449082,Tamki,tax,Chad,French
http://www.wikidata.org/entity/Q289816,Bon Gula,glc,Chad,Arabic
http://www.wikidata.org/entity/Q3449082,Tamki,tax,Chad,Arabic
http://www.wikidata.org/entity/Q34251,Tulu,tcy,India,Hindi
http://www.wikidata.org/entity/Q35243,Braj Bhasha,bra,India,Hindi
http://www.wikidata.org/entity/Q35361,Aka-Bo,akm,India,Hindi
http://www.wikidata.org/entity/Q5071694,Chang,nbc,India,Hindi
http://www.wikidata.org/entity/Q34251,Tulu,tcy,India,English
http://www.wikidata.org/entity/Q35243,Braj Bhasha,bra,India,English
http://www.wikidata.org/entity/Q35361,Aka-Bo,akm,India,English
http://www.wikidata.org/entity/Q5071694,Chang,nbc,India,English
http://www.wikidata.org/entity/Q34159,Tok Pisin,tpi,Papua New Guinea,English
http://www.wikidata.org/entity/Q372927,Fembe,agl,Papua New Guinea,English
http://www.wikidata.org/entity/Q3418509,Ramoaaina,rai,Papua New Guinea,English
http://www.wikidata.org/entity/Q3547642,Ubir,ubr,Papua New Guinea,English
http://www.wikidata.org/entity/Q11732656,Kanasi,soq,Papua New Guinea,English
http://www.wikidata.org/entity/Q34159,Tok Pisin,tpi,Papua New Guinea,Hiri Motu
http://www.wikidata.org/entity/Q372927,Fembe,agl,Papua New Guinea,Hiri Motu
http://www.wikidata.org/entity/Q3418509,Ramoaaina,rai,Papua New Guinea,Hiri Motu
http://www.wikidata.org/entity/Q3547642,Ubir,ubr,Papua New Guinea,Hiri Motu
http://www.wikidata.org/entity/Q11732656,Kanasi,soq,Papua New Guinea,Hiri Motu
http://www.wikidata.org/entity/Q34159,Tok Pisin,tpi,Papua New Guinea,Tok Pisin
http://www.wikidata.org/entity/Q372927,Fembe,agl,Papua New Guinea,Tok Pisin
http://www.wikidata.org/entity/Q3418509,Ramoaaina,rai,Papua New Guinea,Tok Pisin
http://www.wikidata.org/entity/Q3547642,Ubir,ubr,Papua New Guinea,Tok Pisin
http://www.wikidata.org/entity/Q11732656,Kanasi,soq,Papua New Guinea,Tok Pisin
http://www.wikidata.org/entity/Q34159,Tok Pisin,tpi,Papua New Guinea,Papua New Guinean Sign Language
http://www.wikidata.org/entity/Q372927,Fembe,agl,Papua New Guinea,Papua New Guinean Sign Language
http://www.wikidata.org/entity/Q3418509,Ramoaaina,rai,Papua New Guinea,Papua New Guinean Sign Language
http://www.wikidata.org/entity/Q3547642,Ubir,ubr,Papua New Guinea,Papua New Guinean Sign Language
http://www.wikidata.org/entity/Q11732656,Kanasi,soq,Papua New Guinea,Papua New Guinean Sign Language
http://www.wikidata.org/entity/Q56959,Oirat,xal,Mongolia,Mongolian
http://www.wikidata.org/entity/Q2669225,Andoque,ano,Colombia,Spanish
http://www.wikidata.org/entity/Q3198924,Koreguaje,coe,Colombia,Spanish
http://www.wikidata.org/entity/Q7060307,Northwestern Fars,faz,Iran,Persian
http://www.wikidata.org/entity/Q7060307,Northwestern Fars,faz,Iran,Arabic
http://www.wikidata.org/entity/Q7033959,Yue Chinese,yue,Malaysia,Malay
http://www.wikidata.org/entity/Q56482,Shan,shn,Myanmar,Burmese
http://www.wikidata.org/entity/Q4925096,Blang,blr,Myanmar,Burmese
http://www.wikidata.org/entity/Q718269,Sakizaya,szy,Taiwan,Hakka
http://www.wikidata.org/entity/Q718269,Sakizaya,szy,Taiwan,Amis
http://www.wikidata.org/entity/Q718269,Sakizaya,szy,Taiwan,Taiwanese Hokkien
http://www.wikidata.org/entity/Q718269,Sakizaya,szy,Taiwan,Austronesian languages
http://www.wikidata.org/entity/Q718269,Sakizaya,szy,Taiwan,National language of the Republic of China
http://www.wikidata.org/entity/Q718269,Sakizaya,szy,Taiwan,Formosan languages
http://www.wikidata.org/entity/Q718269,Sakizaya,szy,Taiwan,Paiwan
http://www.wikidata.org/entity/Q56482,Shan,shn,Thailand,Thai
http://www.wikidata.org/entity/Q56508,Southern Thai,sou,Thailand,Thai
http://www.wikidata.org/entity/Q4925096,Blang,blr,Thailand,Thai
http://www.wikidata.org/entity/Q6407456,Sama,smd,Angola,Portuguese
http://www.wikidata.org/entity/Q7033959,Yue Chinese,yue,Brunei,English
http://www.wikidata.org/entity/Q7033959,Yue Chinese,yue,Brunei,Malay
http://www.wikidata.org/entity/Q34279,Waray,war,Philippines,English
http://www.wikidata.org/entity/Q34279,Waray,war,Philippines,Filipino
http://www.wikidata.org/entity/Q35412,Ahlon,ahl,Togo,French
http://www.wikidata.org/entity/Q34138,Tumbuka,tum,Zambia,English
http://www.wikidata.org/entity/Q56346,Tennet,tex,South Sudan,English
http://www.wikidata.org/entity/Q56346,Tennet,tex,South Sudan,Arabic
http://www.wikidata.org/entity/Q12642195,Northern East Cree,crl,Canada,French
http://www.wikidata.org/entity/Q12642195,Northern East Cree,crl,Canada,English
http://www.wikidata.org/entity/Q13368,Mescalero-Chiricahua,apm,United States of America,American English
http://www.wikidata.org/entity/Q3111983,Salish-Spokane-Kalispel,fla,United States of America,American English
http://www.wikidata.org/entity/Q3573199,Quechan,yum,United States of America,American English
http://www.wikidata.org/entity/Q34040,Turoyo,tru,Turkey,Turkish
http://www.wikidata.org/entity/Q5100110,Chinantec of Ojitlán,chj,Mexico,Spanish
http://www.wikidata.org/entity/Q5100110,Chinantec of Ojitlán,chj,Mexico,Nahuatl
http://www.wikidata.org/entity/Q5100110,Chinantec of Ojitlán,chj,Mexico,Yucatec Maya
http://www.wikidata.org/entity/Q5100110,Chinantec of Ojitlán,chj,Mexico,languages of Mexico
http://www.wikidata.org/entity/Q12642603,Middle Cornish,cnx,United Kingdom,English
http://www.wikidata.org/entity/Q3915207,Tai Daeng,tyr,People's Republic of China,Standard Chinese
http://www.wikidata.org/entity/Q12642165,Panyi Bai,bfc,People's Republic of China,Standard Chinese
http://www.wikidata.org/entity/Q10322157,Tembé,tqb,Brazil,Portuguese
http://www.wikidata.org/entity/Q12294279,Trumai,tpy,Brazil,Portuguese
http://www.wikidata.org/entity/Q677064,Sawi,saw,Indonesia,Indonesian
http://www.wikidata.org/entity/Q6069398,Iresim,ire,Indonesia,Indonesian
http://www.wikidata.org/entity/Q6899857,Moni,mnz,Indonesia,Indonesian
http://www.wikidata.org/entity/Q8843362,Bilba,bpz,Indonesia,Indonesian
http://www.wikidata.org/entity/Q11732048,Central Asmat,cns,Indonesia,Indonesian
http://www.wikidata.org/entity/Q11732258,Kabola,klz,Indonesia,Indonesian
