,language,languageLabel,native,ISO,countryLabel,status
0,http://www.wikidata.org/entity/Q150,francés,76795640,fra,Canadá,0
1,http://www.wikidata.org/entity/Q150,francés,208157220,fra,Canadá,0
2,http://www.wikidata.org/entity/Q150,francés,76795640,fra,Bélgica,0
3,http://www.wikidata.org/entity/Q150,francés,208157220,fra,Bélgica,0
4,http://www.wikidata.org/entity/Q150,francés,76795640,fra,Luxemburgo,0
5,http://www.wikidata.org/entity/Q150,francés,208157220,fra,Luxemburgo,0
6,http://www.wikidata.org/entity/Q150,francés,76795640,fra,Italia,0
7,http://www.wikidata.org/entity/Q150,francés,208157220,fra,Italia,0
8,http://www.wikidata.org/entity/Q150,francés,76795640,fra,Suiza,0
9,http://www.wikidata.org/entity/Q150,francés,208157220,fra,Suiza,0
10,http://www.wikidata.org/entity/Q150,francés,76795640,fra,Francia,0
11,http://www.wikidata.org/entity/Q150,francés,208157220,fra,Francia,0
12,http://www.wikidata.org/entity/Q150,francés,76795640,fra,Andorra,0
13,http://www.wikidata.org/entity/Q150,francés,208157220,fra,Andorra,0
14,http://www.wikidata.org/entity/Q150,francés,76795640,fra,Mónaco,0
15,http://www.wikidata.org/entity/Q150,francés,208157220,fra,Mónaco,0
16,http://www.wikidata.org/entity/Q150,francés,76795640,fra,Argelia,0
17,http://www.wikidata.org/entity/Q150,francés,208157220,fra,Argelia,0
18,http://www.wikidata.org/entity/Q150,francés,76795640,fra,Camboya,0
19,http://www.wikidata.org/entity/Q150,francés,208157220,fra,Camboya,0
20,http://www.wikidata.org/entity/Q150,francés,76795640,fra,Chad,0
21,http://www.wikidata.org/entity/Q150,francés,208157220,fra,Chad,0
22,http://www.wikidata.org/entity/Q150,francés,76795640,fra,India,0
23,http://www.wikidata.org/entity/Q150,francés,208157220,fra,India,0
24,http://www.wikidata.org/entity/Q150,francés,76795640,fra,Vanuatu,0
25,http://www.wikidata.org/entity/Q150,francés,208157220,fra,Vanuatu,0
26,http://www.wikidata.org/entity/Q150,francés,76795640,fra,Jersey,0
27,http://www.wikidata.org/entity/Q150,francés,208157220,fra,Jersey,0
28,http://www.wikidata.org/entity/Q150,francés,76795640,fra,Haití,0
29,http://www.wikidata.org/entity/Q150,francés,208157220,fra,Haití,0
30,http://www.wikidata.org/entity/Q150,francés,76795640,fra,Líbano,0
31,http://www.wikidata.org/entity/Q150,francés,208157220,fra,Líbano,0
32,http://www.wikidata.org/entity/Q150,francés,76795640,fra,Malí,0
33,http://www.wikidata.org/entity/Q150,francés,208157220,fra,Malí,0
34,http://www.wikidata.org/entity/Q150,francés,76795640,fra,República Centroafricana,0
35,http://www.wikidata.org/entity/Q150,francés,208157220,fra,República Centroafricana,0
36,http://www.wikidata.org/entity/Q150,francés,76795640,fra,Togo,0
37,http://www.wikidata.org/entity/Q150,francés,208157220,fra,Togo,0
38,http://www.wikidata.org/entity/Q150,francés,76795640,fra,Benín,0
39,http://www.wikidata.org/entity/Q150,francés,208157220,fra,Benín,0
40,http://www.wikidata.org/entity/Q150,francés,76795640,fra,Burkina Faso,0
41,http://www.wikidata.org/entity/Q150,francés,208157220,fra,Burkina Faso,0
42,http://www.wikidata.org/entity/Q150,francés,76795640,fra,Burundi,0
43,http://www.wikidata.org/entity/Q150,francés,208157220,fra,Burundi,0
44,http://www.wikidata.org/entity/Q150,francés,76795640,fra,Comoras,0
45,http://www.wikidata.org/entity/Q150,francés,208157220,fra,Comoras,0
46,http://www.wikidata.org/entity/Q150,francés,76795640,fra,República del Congo,0
47,http://www.wikidata.org/entity/Q150,francés,208157220,fra,República del Congo,0
48,http://www.wikidata.org/entity/Q150,francés,76795640,fra,República Democrática del Congo,0
49,http://www.wikidata.org/entity/Q150,francés,208157220,fra,República Democrática del Congo,0
50,http://www.wikidata.org/entity/Q150,francés,76795640,fra,Yibuti,0
51,http://www.wikidata.org/entity/Q150,francés,208157220,fra,Yibuti,0
52,http://www.wikidata.org/entity/Q150,francés,76795640,fra,Guinea Ecuatorial,0
53,http://www.wikidata.org/entity/Q150,francés,208157220,fra,Guinea Ecuatorial,0
54,http://www.wikidata.org/entity/Q150,francés,76795640,fra,Gabón,0
55,http://www.wikidata.org/entity/Q150,francés,208157220,fra,Gabón,0
56,http://www.wikidata.org/entity/Q150,francés,76795640,fra,Guinea,0
57,http://www.wikidata.org/entity/Q150,francés,208157220,fra,Guinea,0
58,http://www.wikidata.org/entity/Q150,francés,76795640,fra,Costa de Marfil,0
59,http://www.wikidata.org/entity/Q150,francés,208157220,fra,Costa de Marfil,0
60,http://www.wikidata.org/entity/Q150,francés,76795640,fra,Camerún,0
61,http://www.wikidata.org/entity/Q150,francés,208157220,fra,Camerún,0
62,http://www.wikidata.org/entity/Q150,francés,76795640,fra,Madagascar,0
63,http://www.wikidata.org/entity/Q150,francés,208157220,fra,Madagascar,0
64,http://www.wikidata.org/entity/Q150,francés,76795640,fra,Mauritania,0
65,http://www.wikidata.org/entity/Q150,francés,208157220,fra,Mauritania,0
66,http://www.wikidata.org/entity/Q150,francés,76795640,fra,Mauricio,0
67,http://www.wikidata.org/entity/Q150,francés,208157220,fra,Mauricio,0
68,http://www.wikidata.org/entity/Q150,francés,76795640,fra,Marruecos,0
69,http://www.wikidata.org/entity/Q150,francés,208157220,fra,Marruecos,0
70,http://www.wikidata.org/entity/Q150,francés,76795640,fra,Níger,0
71,http://www.wikidata.org/entity/Q150,francés,208157220,fra,Níger,0
72,http://www.wikidata.org/entity/Q150,francés,76795640,fra,Ruanda,0
73,http://www.wikidata.org/entity/Q150,francés,208157220,fra,Ruanda,0
74,http://www.wikidata.org/entity/Q150,francés,76795640,fra,Senegal,0
75,http://www.wikidata.org/entity/Q150,francés,208157220,fra,Senegal,0
76,http://www.wikidata.org/entity/Q150,francés,76795640,fra,Seychelles,0
77,http://www.wikidata.org/entity/Q150,francés,208157220,fra,Seychelles,0
78,http://www.wikidata.org/entity/Q150,francés,76795640,fra,Guernsey,0
79,http://www.wikidata.org/entity/Q150,francés,208157220,fra,Guernsey,0
80,http://www.wikidata.org/entity/Q188,alemán,80000000,deu,Bélgica,1
81,http://www.wikidata.org/entity/Q188,alemán,105000000,deu,Bélgica,1
82,http://www.wikidata.org/entity/Q188,alemán,80000000,deu,Luxemburgo,1
83,http://www.wikidata.org/entity/Q188,alemán,105000000,deu,Luxemburgo,1
84,http://www.wikidata.org/entity/Q188,alemán,80000000,deu,Dinamarca,1
85,http://www.wikidata.org/entity/Q188,alemán,105000000,deu,Dinamarca,1
86,http://www.wikidata.org/entity/Q188,alemán,80000000,deu,Polonia,1
87,http://www.wikidata.org/entity/Q188,alemán,105000000,deu,Polonia,1
88,http://www.wikidata.org/entity/Q188,alemán,80000000,deu,Italia,1
89,http://www.wikidata.org/entity/Q188,alemán,105000000,deu,Italia,1
90,http://www.wikidata.org/entity/Q188,alemán,80000000,deu,Suiza,1
91,http://www.wikidata.org/entity/Q188,alemán,105000000,deu,Suiza,1
92,http://www.wikidata.org/entity/Q188,alemán,80000000,deu,Austria,1
93,http://www.wikidata.org/entity/Q188,alemán,105000000,deu,Austria,1
94,http://www.wikidata.org/entity/Q188,alemán,80000000,deu,Francia,1
95,http://www.wikidata.org/entity/Q188,alemán,105000000,deu,Francia,1
96,http://www.wikidata.org/entity/Q188,alemán,80000000,deu,Alemania,1
97,http://www.wikidata.org/entity/Q188,alemán,105000000,deu,Alemania,1
98,http://www.wikidata.org/entity/Q188,alemán,80000000,deu,República Checa,1
99,http://www.wikidata.org/entity/Q188,alemán,105000000,deu,República Checa,1
100,http://www.wikidata.org/entity/Q188,alemán,80000000,deu,Liechtenstein,1
101,http://www.wikidata.org/entity/Q188,alemán,105000000,deu,Liechtenstein,1
102,http://www.wikidata.org/entity/Q256,turco,5870300,tur,Grecia,1
103,http://www.wikidata.org/entity/Q256,turco,82231620,tur,Grecia,1
104,http://www.wikidata.org/entity/Q256,turco,5870300,tur,Turquía,1
105,http://www.wikidata.org/entity/Q256,turco,82231620,tur,Turquía,1
106,http://www.wikidata.org/entity/Q256,turco,5870300,tur,Bulgaria,1
107,http://www.wikidata.org/entity/Q256,turco,82231620,tur,Bulgaria,1
108,http://www.wikidata.org/entity/Q256,turco,5870300,tur,Chipre,1
109,http://www.wikidata.org/entity/Q256,turco,82231620,tur,Chipre,1
110,http://www.wikidata.org/entity/Q256,turco,5870300,tur,República Turca del Norte de Chipre,1
111,http://www.wikidata.org/entity/Q256,turco,82231620,tur,República Turca del Norte de Chipre,1
112,http://www.wikidata.org/entity/Q294,islandés,321040,isl,Canadá,1
113,http://www.wikidata.org/entity/Q294,islandés,358000,isl,Canadá,1
114,http://www.wikidata.org/entity/Q294,islandés,321040,isl,Estados Unidos,1
115,http://www.wikidata.org/entity/Q294,islandés,358000,isl,Estados Unidos,1
116,http://www.wikidata.org/entity/Q294,islandés,321040,isl,Dinamarca,1
117,http://www.wikidata.org/entity/Q294,islandés,358000,isl,Dinamarca,1
118,http://www.wikidata.org/entity/Q294,islandés,321040,isl,Islandia,1
119,http://www.wikidata.org/entity/Q294,islandés,358000,isl,Islandia,1
120,http://www.wikidata.org/entity/Q652,italiano,3026000,ita,Italia,1
121,http://www.wikidata.org/entity/Q652,italiano,64819790,ita,Italia,1
122,http://www.wikidata.org/entity/Q652,italiano,3026000,ita,Suiza,1
123,http://www.wikidata.org/entity/Q652,italiano,64819790,ita,Suiza,1
124,http://www.wikidata.org/entity/Q652,italiano,3026000,ita,Ciudad del Vaticano,1
125,http://www.wikidata.org/entity/Q652,italiano,64819790,ita,Ciudad del Vaticano,1
126,http://www.wikidata.org/entity/Q652,italiano,3026000,ita,San Marino,1
127,http://www.wikidata.org/entity/Q652,italiano,64819790,ita,San Marino,1
128,http://www.wikidata.org/entity/Q809,polaco,454000,pol,Polonia,1
129,http://www.wikidata.org/entity/Q809,polaco,39794740,pol,Polonia,1
130,http://www.wikidata.org/entity/Q809,polaco,40200000,pol,Polonia,1
131,http://www.wikidata.org/entity/Q1321,español,437000000,spa,España,1
132,http://www.wikidata.org/entity/Q1321,español,437000000,spa,Estados Unidos,1
133,http://www.wikidata.org/entity/Q1321,español,437000000,spa,Uruguay,1
134,http://www.wikidata.org/entity/Q1321,español,437000000,spa,México,1
135,http://www.wikidata.org/entity/Q1321,español,437000000,spa,Andorra,1
136,http://www.wikidata.org/entity/Q1321,español,437000000,spa,Cuba,1
137,http://www.wikidata.org/entity/Q1321,español,437000000,spa,Belice,1
138,http://www.wikidata.org/entity/Q1321,español,437000000,spa,Chile,1
139,http://www.wikidata.org/entity/Q1321,español,437000000,spa,Argentina,1
140,http://www.wikidata.org/entity/Q1321,español,437000000,spa,Perú,1
141,http://www.wikidata.org/entity/Q1321,español,437000000,spa,Venezuela,1
142,http://www.wikidata.org/entity/Q1321,español,437000000,spa,Paraguay,1
143,http://www.wikidata.org/entity/Q1321,español,437000000,spa,Ecuador,1
144,http://www.wikidata.org/entity/Q1321,español,437000000,spa,Colombia,1
145,http://www.wikidata.org/entity/Q1321,español,437000000,spa,Bolivia,1
146,http://www.wikidata.org/entity/Q1321,español,437000000,spa,Guatemala,1
147,http://www.wikidata.org/entity/Q1321,español,437000000,spa,Honduras,1
148,http://www.wikidata.org/entity/Q1321,español,437000000,spa,República Dominicana,1
149,http://www.wikidata.org/entity/Q1321,español,437000000,spa,El Salvador,1
150,http://www.wikidata.org/entity/Q1321,español,437000000,spa,Costa Rica,1
151,http://www.wikidata.org/entity/Q1321,español,437000000,spa,Panamá,1
152,http://www.wikidata.org/entity/Q1321,español,437000000,spa,Nicaragua,1
153,http://www.wikidata.org/entity/Q1321,español,437000000,spa,Guinea Ecuatorial,1
154,http://www.wikidata.org/entity/Q1321,español,437000000,spa,Gibraltar,1
155,http://www.wikidata.org/entity/Q1412,finés,272000,fin,Noruega,1
156,http://www.wikidata.org/entity/Q1412,finés,5413380,fin,Noruega,1
157,http://www.wikidata.org/entity/Q1412,finés,272000,fin,Finlandia,1
158,http://www.wikidata.org/entity/Q1412,finés,5413380,fin,Finlandia,1
159,http://www.wikidata.org/entity/Q1412,finés,272000,fin,Suecia,1
160,http://www.wikidata.org/entity/Q1412,finés,5413380,fin,Suecia,1
161,http://www.wikidata.org/entity/Q1412,finés,272000,fin,Rusia,1
162,http://www.wikidata.org/entity/Q1412,finés,5413380,fin,Rusia,1
163,http://www.wikidata.org/entity/Q1412,finés,272000,fin,Estonia,1
164,http://www.wikidata.org/entity/Q1412,finés,5413380,fin,Estonia,1
165,http://www.wikidata.org/entity/Q1568,hindi,120490000,hin,India,1
166,http://www.wikidata.org/entity/Q1568,hindi,260123420,hin,India,1
167,http://www.wikidata.org/entity/Q1568,hindi,274266900,hin,India,1
168,http://www.wikidata.org/entity/Q1568,hindi,322230097,hin,India,1
169,http://www.wikidata.org/entity/Q1568,hindi,120490000,hin,Nepal,1
170,http://www.wikidata.org/entity/Q1568,hindi,260123420,hin,Nepal,1
171,http://www.wikidata.org/entity/Q1568,hindi,274266900,hin,Nepal,1
172,http://www.wikidata.org/entity/Q1568,hindi,322230097,hin,Nepal,1
173,http://www.wikidata.org/entity/Q1617,urdu,68619830,urd,Canadá,1
174,http://www.wikidata.org/entity/Q1617,urdu,94022900,urd,Canadá,1
175,http://www.wikidata.org/entity/Q1617,urdu,68619830,urd,Noruega,1
176,http://www.wikidata.org/entity/Q1617,urdu,94022900,urd,Noruega,1
177,http://www.wikidata.org/entity/Q1617,urdu,68619830,urd,Estados Unidos,1
178,http://www.wikidata.org/entity/Q1617,urdu,94022900,urd,Estados Unidos,1
179,http://www.wikidata.org/entity/Q1617,urdu,68619830,urd,Reino Unido,1
180,http://www.wikidata.org/entity/Q1617,urdu,94022900,urd,Reino Unido,1
181,http://www.wikidata.org/entity/Q1617,urdu,68619830,urd,India,1
182,http://www.wikidata.org/entity/Q1617,urdu,94022900,urd,India,1
183,http://www.wikidata.org/entity/Q1617,urdu,68619830,urd,Fiyi,1
184,http://www.wikidata.org/entity/Q1617,urdu,94022900,urd,Fiyi,1
185,http://www.wikidata.org/entity/Q1617,urdu,68619830,urd,Pakistán,1
186,http://www.wikidata.org/entity/Q1617,urdu,94022900,urd,Pakistán,1
187,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Canadá,1
188,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,Canadá,1
189,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Irlanda,1
190,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,Irlanda,1
191,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Estados Unidos,1
192,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,Estados Unidos,1
193,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Kenia,1
194,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,Kenia,1
195,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Etiopía,1
196,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,Etiopía,1
197,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Ghana,1
198,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,Ghana,1
199,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Reino Unido,1
200,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,Reino Unido,1
201,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Malta,1
202,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,Malta,1
203,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Belice,1
204,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,Belice,1
205,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Barbados,1
206,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,Barbados,1
207,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Sudáfrica,1
208,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,Sudáfrica,1
209,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Singapur,1
210,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,Singapur,1
211,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Baréin,1
212,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,Baréin,1
213,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Australia,1
214,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,Australia,1
215,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Camboya,1
216,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,Camboya,1
217,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Nueva Zelanda,1
218,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,Nueva Zelanda,1
219,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,India,1
220,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,India,1
221,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Tuvalu,1
222,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,Tuvalu,1
223,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Tonga,1
224,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,Tonga,1
225,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Samoa,1
226,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,Samoa,1
227,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Islas Salomón,1
228,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,Islas Salomón,1
229,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Vanuatu,1
230,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,Vanuatu,1
231,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Papúa Nueva Guinea,1
232,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,Papúa Nueva Guinea,1
233,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Palaos,1
234,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,Palaos,1
235,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Nauru,1
236,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,Nauru,1
237,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Estados Federados de Micronesia,1
238,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,Estados Federados de Micronesia,1
239,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Islas Marshall,1
240,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,Islas Marshall,1
241,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Kiribati,1
242,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,Kiribati,1
243,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Fiyi,1
244,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,Fiyi,1
245,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Guyana,1
246,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,Guyana,1
247,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Trinidad y Tobago,1
248,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,Trinidad y Tobago,1
249,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,San Vicente y las Granadinas,1
250,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,San Vicente y las Granadinas,1
251,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Santa Lucía,1
252,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,Santa Lucía,1
253,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,San Cristóbal y Nieves,1
254,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,San Cristóbal y Nieves,1
255,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Jamaica,1
256,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,Jamaica,1
257,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Granada,1
258,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,Granada,1
259,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Bahamas,1
260,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,Bahamas,1
261,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Antigua y Barbuda,1
262,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,Antigua y Barbuda,1
263,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Dominica,1
264,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,Dominica,1
265,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Jersey,1
266,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,Jersey,1
267,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Israel,1
268,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,Israel,1
269,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Líbano,1
270,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,Líbano,1
271,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Maldivas,1
272,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,Maldivas,1
273,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Malasia,1
274,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,Malasia,1
275,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Omán,1
276,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,Omán,1
277,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Pakistán,1
278,http://www.wikidata.org/entity/Q1860,inglés,753359540,eng,Pakistán,1
279,http://www.wikidata.org/entity/Q1860,inglés,379007140,eng,Sri Lanka,1
280,http://www.wikidata.org/entity/Q33298,filipino,90000000,fil,Filipinas,1
281,http://www.wikidata.org/entity/Q33491,criollo haitiano,12000000,hat,Haití,1
282,http://www.wikidata.org/entity/Q33573,kiñaruanda,9800000,kin,República Democrática del Congo,1
283,http://www.wikidata.org/entity/Q33573,kiñaruanda,9800000,kin,Uganda,1
284,http://www.wikidata.org/entity/Q33573,kiñaruanda,9800000,kin,Ruanda,1
285,http://www.wikidata.org/entity/Q33583,kirundi,8800000,run,Tanzania,1
286,http://www.wikidata.org/entity/Q33583,kirundi,8800000,run,Burundi,1
287,http://www.wikidata.org/entity/Q33583,kirundi,8800000,run,República Democrática del Congo,1
288,http://www.wikidata.org/entity/Q33583,kirundi,8800000,run,Uganda,1
289,http://www.wikidata.org/entity/Q33776,palauano,17000,pau,Estados Unidos,1
290,http://www.wikidata.org/entity/Q33776,palauano,17000,pau,Palaos,1
291,http://www.wikidata.org/entity/Q33790,Idioma niuano,10000,niu,Niue,1
292,http://www.wikidata.org/entity/Q33823,nepalí,2926168,nep,India,1
293,http://www.wikidata.org/entity/Q33823,nepalí,8680000,nep,India,1
294,http://www.wikidata.org/entity/Q33823,nepalí,11826953,nep,India,1
295,http://www.wikidata.org/entity/Q33823,nepalí,15451000,nep,India,1
296,http://www.wikidata.org/entity/Q33823,nepalí,17000000,nep,India,1
297,http://www.wikidata.org/entity/Q33823,nepalí,24131000,nep,India,1
298,http://www.wikidata.org/entity/Q33823,nepalí,2926168,nep,Nepal,1
299,http://www.wikidata.org/entity/Q33823,nepalí,8680000,nep,Nepal,1
300,http://www.wikidata.org/entity/Q33823,nepalí,11826953,nep,Nepal,1
301,http://www.wikidata.org/entity/Q33823,nepalí,15451000,nep,Nepal,1
302,http://www.wikidata.org/entity/Q33823,nepalí,17000000,nep,Nepal,1
303,http://www.wikidata.org/entity/Q33823,nepalí,24131000,nep,Nepal,1
304,http://www.wikidata.org/entity/Q33823,nepalí,2926168,nep,Bután,1
305,http://www.wikidata.org/entity/Q33823,nepalí,8680000,nep,Bután,1
306,http://www.wikidata.org/entity/Q33823,nepalí,11826953,nep,Bután,1
307,http://www.wikidata.org/entity/Q33823,nepalí,15451000,nep,Bután,1
308,http://www.wikidata.org/entity/Q33823,nepalí,17000000,nep,Bután,1
309,http://www.wikidata.org/entity/Q33823,nepalí,24131000,nep,Bután,1
310,http://www.wikidata.org/entity/Q33856,papiamento,20000,pap,Países Bajos,1
311,http://www.wikidata.org/entity/Q33856,papiamento,115000,pap,Países Bajos,1
312,http://www.wikidata.org/entity/Q33856,papiamento,319000,pap,Países Bajos,1
313,http://www.wikidata.org/entity/Q33856,papiamento,321300,pap,Países Bajos,1
314,http://www.wikidata.org/entity/Q33856,papiamento,20000,pap,Aruba,1
315,http://www.wikidata.org/entity/Q33856,papiamento,115000,pap,Aruba,1
316,http://www.wikidata.org/entity/Q33856,papiamento,319000,pap,Aruba,1
317,http://www.wikidata.org/entity/Q33856,papiamento,321300,pap,Aruba,1
318,http://www.wikidata.org/entity/Q33856,papiamento,20000,pap,Curazao,1
319,http://www.wikidata.org/entity/Q33856,papiamento,115000,pap,Curazao,1
320,http://www.wikidata.org/entity/Q33856,papiamento,319000,pap,Curazao,1
321,http://www.wikidata.org/entity/Q33856,papiamento,321300,pap,Curazao,1
322,http://www.wikidata.org/entity/Q33856,papiamento,20000,pap,Caribe neerlandés,1
323,http://www.wikidata.org/entity/Q33856,papiamento,115000,pap,Caribe neerlandés,1
324,http://www.wikidata.org/entity/Q33856,papiamento,319000,pap,Caribe neerlandés,1
325,http://www.wikidata.org/entity/Q33856,papiamento,321300,pap,Caribe neerlandés,1
326,http://www.wikidata.org/entity/Q33890,Sesotho sa leboa,4100000,nso,Sudáfrica,1
327,http://www.wikidata.org/entity/Q33954,idioma sango,500000,sag,Chad,1
328,http://www.wikidata.org/entity/Q33954,idioma sango,599000,sag,Chad,1
329,http://www.wikidata.org/entity/Q33954,idioma sango,4600000,sag,Chad,1
330,http://www.wikidata.org/entity/Q33954,idioma sango,500000,sag,República Centroafricana,1
331,http://www.wikidata.org/entity/Q33954,idioma sango,599000,sag,República Centroafricana,1
332,http://www.wikidata.org/entity/Q33954,idioma sango,4600000,sag,República Centroafricana,1
333,http://www.wikidata.org/entity/Q33954,idioma sango,500000,sag,República Democrática del Congo,1
334,http://www.wikidata.org/entity/Q33954,idioma sango,599000,sag,República Democrática del Congo,1
335,http://www.wikidata.org/entity/Q33954,idioma sango,4600000,sag,República Democrática del Congo,1
336,http://www.wikidata.org/entity/Q34011,samoano,169000,smo,Australia,1
337,http://www.wikidata.org/entity/Q34011,samoano,413257,smo,Australia,1
338,http://www.wikidata.org/entity/Q34011,samoano,415720,smo,Australia,1
339,http://www.wikidata.org/entity/Q34011,samoano,169000,smo,Nueva Zelanda,1
340,http://www.wikidata.org/entity/Q34011,samoano,413257,smo,Nueva Zelanda,1
341,http://www.wikidata.org/entity/Q34011,samoano,415720,smo,Nueva Zelanda,1
342,http://www.wikidata.org/entity/Q34011,samoano,169000,smo,Samoa,1
343,http://www.wikidata.org/entity/Q34011,samoano,413257,smo,Samoa,1
344,http://www.wikidata.org/entity/Q34011,samoano,415720,smo,Samoa,1
345,http://www.wikidata.org/entity/Q34011,samoano,169000,smo,Samoa Estadounidense,1
346,http://www.wikidata.org/entity/Q34011,samoano,413257,smo,Samoa Estadounidense,1
347,http://www.wikidata.org/entity/Q34011,samoano,415720,smo,Samoa Estadounidense,1
348,http://www.wikidata.org/entity/Q34014,suazi,2034200,ssw,Sudáfrica,1
349,http://www.wikidata.org/entity/Q34014,suazi,2034200,ssw,Mozambique,1
350,http://www.wikidata.org/entity/Q34014,suazi,2034200,ssw,Suazilandia,1
351,http://www.wikidata.org/entity/Q34015,criollo seychelense,73000,crs,Seychelles,1
352,http://www.wikidata.org/entity/Q34094,tongano,186010,ton,Canadá,1
353,http://www.wikidata.org/entity/Q34094,tongano,186010,ton,Australia,1
354,http://www.wikidata.org/entity/Q34094,tongano,186010,ton,Nueva Zelanda,1
