language,languageLabel,ISO,countryLabel,MainLanguageLabel
http://www.wikidata.org/entity/Q33779,Saamáka,srm,Surinam,neerlandés
http://www.wikidata.org/entity/Q17478066,guaraní paraguayo,gug,Paraguay,español
http://www.wikidata.org/entity/Q17478066,guaraní paraguayo,gug,Paraguay,guaraní
http://www.wikidata.org/entity/Q35490,Idioma garífuna,cab,Guatemala,español
http://www.wikidata.org/entity/Q12953691,Central Mam,mvc,Guatemala,español
http://www.wikidata.org/entity/Q35490,Idioma garífuna,cab,Honduras,español
http://www.wikidata.org/entity/Q33202,Idioma brahui,brh,Irán,persa
http://www.wikidata.org/entity/Q33202,Idioma brahui,brh,Irán,árabe
http://www.wikidata.org/entity/Q35490,Idioma garífuna,cab,Nicaragua,español
http://www.wikidata.org/entity/Q12953913,Tobilung,tgb,Malasia,malayo
http://www.wikidata.org/entity/Q12952596,Western Kayah,kyu,Birmania,birmano
http://www.wikidata.org/entity/Q16115455,Eastern Khumi Chin,cek,Birmania,birmano
http://www.wikidata.org/entity/Q12952840,Eastern Meohang,emg,Nepal,nepalí
http://www.wikidata.org/entity/Q12952691,Kyirong,kgy,Nepal,nepalí
http://www.wikidata.org/entity/Q12953890,Sonha,soi,Nepal,nepalí
http://www.wikidata.org/entity/Q15971577,Ghandruk Sign Language,gds,Nepal,nepalí
http://www.wikidata.org/entity/Q33202,Idioma brahui,brh,Pakistán,urdu
http://www.wikidata.org/entity/Q12953669,Lasi,lss,Pakistán,urdu
http://www.wikidata.org/entity/Q33202,Idioma brahui,brh,Pakistán,inglés
http://www.wikidata.org/entity/Q12953669,Lasi,lss,Pakistán,inglés
http://www.wikidata.org/entity/Q33202,Idioma brahui,brh,Pakistán,árabe
http://www.wikidata.org/entity/Q12953669,Lasi,lss,Pakistán,árabe
http://www.wikidata.org/entity/Q13018559,Mok,mqt,Tailandia,tailandés
http://www.wikidata.org/entity/Q33202,Idioma brahui,brh,Turkmenistán,turcomano
http://www.wikidata.org/entity/Q12953680,Maa,cma,Vietnam,vietnamita
http://www.wikidata.org/entity/Q15771431,Bulo Stieng,sti,Vietnam,vietnamita
http://www.wikidata.org/entity/Q33202,Idioma brahui,brh,Afganistán,uzbeko
http://www.wikidata.org/entity/Q16112270,Southwest Pashai,psh,Afganistán,uzbeko
http://www.wikidata.org/entity/Q33202,Idioma brahui,brh,Afganistán,turcomano
http://www.wikidata.org/entity/Q16112270,Southwest Pashai,psh,Afganistán,turcomano
http://www.wikidata.org/entity/Q33202,Idioma brahui,brh,Afganistán,árabe
http://www.wikidata.org/entity/Q16112270,Southwest Pashai,psh,Afganistán,árabe
http://www.wikidata.org/entity/Q33202,Idioma brahui,brh,Afganistán,pastún
http://www.wikidata.org/entity/Q16112270,Southwest Pashai,psh,Afganistán,pastún
http://www.wikidata.org/entity/Q33202,Idioma brahui,brh,Afganistán,dari
http://www.wikidata.org/entity/Q16112270,Southwest Pashai,psh,Afganistán,dari
http://www.wikidata.org/entity/Q16939267,Manda,mgs,Tanzania,inglés
http://www.wikidata.org/entity/Q16939267,Manda,mgs,Tanzania,suajili
http://www.wikidata.org/entity/Q11009194,Notre,bly,Benín,francés
http://www.wikidata.org/entity/Q12952408,Ede Nago,nqg,Benín,francés
http://www.wikidata.org/entity/Q5711209,Hemba,hem,República Democrática del Congo,francés
http://www.wikidata.org/entity/Q12953148,Nsong,soo,República Democrática del Congo,francés
http://www.wikidata.org/entity/Q13123561,Tembo (Kitembo),tbt,República Democrática del Congo,francés
http://www.wikidata.org/entity/Q17522631,Northern Ngbandi,ngb,República Democrática del Congo,francés
http://www.wikidata.org/entity/Q17522635,Southern Ngbandi,nbw,República Democrática del Congo,francés
http://www.wikidata.org/entity/Q34781,Abidji,abi,Costa de Marfil,francés
http://www.wikidata.org/entity/Q36381,Chamba Leko,ndi,Camerún,francés
http://www.wikidata.org/entity/Q36381,Chamba Leko,ndi,Camerún,inglés
http://www.wikidata.org/entity/Q29930,ekoti,eko,Mozambique,portugués
http://www.wikidata.org/entity/Q12952572,Manga Kanuri,kby,Níger,francés
http://www.wikidata.org/entity/Q36381,Chamba Leko,ndi,Nigeria,inglés
http://www.wikidata.org/entity/Q3913946,Shiki,gua,Nigeria,inglés
http://www.wikidata.org/entity/Q12952572,Manga Kanuri,kby,Nigeria,inglés
http://www.wikidata.org/entity/Q36381,Chamba Leko,ndi,Nigeria,yoruba
http://www.wikidata.org/entity/Q3913946,Shiki,gua,Nigeria,yoruba
http://www.wikidata.org/entity/Q977808,Nuxálk,blc,Canadá,francés
http://www.wikidata.org/entity/Q1185119,Wyandot,wya,Canadá,francés
http://www.wikidata.org/entity/Q977808,Nuxálk,blc,Canadá,inglés
http://www.wikidata.org/entity/Q1185119,Wyandot,wya,Canadá,inglés
http://www.wikidata.org/entity/Q1321,español,spa,España,español
http://www.wikidata.org/entity/Q1321,español,spa,Estados Unidos,inglés estadounidense
http://www.wikidata.org/entity/Q27993,yupik siberiano,ess,Estados Unidos,inglés estadounidense
http://www.wikidata.org/entity/Q1185119,Wyandot,wya,Estados Unidos,inglés estadounidense
http://www.wikidata.org/entity/Q1294243,Idioma esselen,esq,Estados Unidos,inglés estadounidense
http://www.wikidata.org/entity/Q1075302,Dialecto arbëreshë,aae,Italia,italiano
http://www.wikidata.org/entity/Q506010,Stellingwarfs,stl,Países Bajos,neerlandés
http://www.wikidata.org/entity/Q940486,Petjo,pey,Países Bajos,neerlandés
http://www.wikidata.org/entity/Q1321,español,spa,Uruguay,español
http://www.wikidata.org/entity/Q1321,español,spa,México,español
http://www.wikidata.org/entity/Q56329,totonaco de Papantla,top,México,español
http://www.wikidata.org/entity/Q1321,español,spa,México,náhuatl
http://www.wikidata.org/entity/Q56329,totonaco de Papantla,top,México,náhuatl
http://www.wikidata.org/entity/Q1321,español,spa,México,maya
http://www.wikidata.org/entity/Q56329,totonaco de Papantla,top,México,maya
http://www.wikidata.org/entity/Q1321,español,spa,México,lenguas de México
http://www.wikidata.org/entity/Q56329,totonaco de Papantla,top,México,lenguas de México
http://www.wikidata.org/entity/Q36344,Idioma ongota,bxe,Etiopía,amhárico
http://www.wikidata.org/entity/Q25383006,Tumulung Sisaala,sil,Ghana,inglés
http://www.wikidata.org/entity/Q1133089,Idioma tayo,cks,Francia,francés
http://www.wikidata.org/entity/Q34235,Idioma nuosu,iii,China,mandarín estándar
http://www.wikidata.org/entity/Q934738,Hlai,lic,China,mandarín estándar
http://www.wikidata.org/entity/Q7901530,Urumi,uru,Brasil,portugués
http://www.wikidata.org/entity/Q10729616,Idioma pemón,aoc,Brasil,portugués
http://www.wikidata.org/entity/Q12953626,Kaxuiâna,kbb,Brasil,portugués
http://www.wikidata.org/entity/Q27993,yupik siberiano,ess,Rusia,ruso
http://www.wikidata.org/entity/Q1321,español,spa,Andorra,catalán
http://www.wikidata.org/entity/Q34067,esvano,sva,Georgia,abjasio
http://www.wikidata.org/entity/Q34067,esvano,sva,Georgia,georgiano
http://www.wikidata.org/entity/Q1321,español,spa,Cuba,español
http://www.wikidata.org/entity/Q1321,español,spa,Cuba,español cubano
http://www.wikidata.org/entity/Q1321,español,spa,Belice,inglés
http://www.wikidata.org/entity/Q20526532,Kaure,bpp,Indonesia,indonesio
http://www.wikidata.org/entity/Q33424,Idioma iban,iba,Indonesia,indonesio
http://www.wikidata.org/entity/Q940486,Petjo,pey,Indonesia,indonesio
http://www.wikidata.org/entity/Q1516651,Ngada,nxg,Indonesia,indonesio
http://www.wikidata.org/entity/Q20526532,Kaure,bpp,Indonesia,javanés
http://www.wikidata.org/entity/Q33424,Idioma iban,iba,Indonesia,javanés
http://www.wikidata.org/entity/Q940486,Petjo,pey,Indonesia,javanés
http://www.wikidata.org/entity/Q1516651,Ngada,nxg,Indonesia,javanés
http://www.wikidata.org/entity/Q1321,español,spa,Chile,español
http://www.wikidata.org/entity/Q12626835,Ami,amy,Australia,inglés
http://www.wikidata.org/entity/Q61999823,Unggaranggu,xun,Australia,inglés
http://www.wikidata.org/entity/Q955216,Australian Aboriginal sign languages,asw,Australia,inglés
http://www.wikidata.org/entity/Q1166814,Dharug,xdk,Australia,inglés
http://www.wikidata.org/entity/Q1639998,Idioma warlpiri,wbp,Australia,inglés
http://www.wikidata.org/entity/Q1321,español,spa,Argentina,español
http://www.wikidata.org/entity/Q33660,gününa këna,pue,Argentina,español
http://www.wikidata.org/entity/Q1307730,quechua sudboliviano,quh,Argentina,español
http://www.wikidata.org/entity/Q15342275,pucapucari,cox,Perú,español
http://www.wikidata.org/entity/Q1321,español,spa,Perú,español
http://www.wikidata.org/entity/Q966883,Pisabo,pig,Perú,español
http://www.wikidata.org/entity/Q1526037,huambisa,hub,Perú,español
http://www.wikidata.org/entity/Q15342275,pucapucari,cox,Perú,aymara
http://www.wikidata.org/entity/Q1321,español,spa,Perú,aymara
http://www.wikidata.org/entity/Q966883,Pisabo,pig,Perú,aymara
http://www.wikidata.org/entity/Q1526037,huambisa,hub,Perú,aymara
http://www.wikidata.org/entity/Q15342275,pucapucari,cox,Perú,lenguas quechuas
http://www.wikidata.org/entity/Q1321,español,spa,Perú,lenguas quechuas
http://www.wikidata.org/entity/Q966883,Pisabo,pig,Perú,lenguas quechuas
http://www.wikidata.org/entity/Q1526037,huambisa,hub,Perú,lenguas quechuas
http://www.wikidata.org/entity/Q1567033,Habun,hbu,Timor Oriental,portugués
http://www.wikidata.org/entity/Q1567033,Habun,hbu,Timor Oriental,Idioma tetun
http://www.wikidata.org/entity/Q35163,Day,dai,Chad,francés
http://www.wikidata.org/entity/Q797249,Koke,kou,Chad,francés
http://www.wikidata.org/entity/Q35163,Day,dai,Chad,árabe
http://www.wikidata.org/entity/Q797249,Koke,kou,Chad,árabe
http://www.wikidata.org/entity/Q12953671,Gade Lohar,gda,India,hindi
http://www.wikidata.org/entity/Q9610,bengalí,ben,India,hindi
http://www.wikidata.org/entity/Q28378,Idioma angika,anp,India,hindi
http://www.wikidata.org/entity/Q12953671,Gade Lohar,gda,India,inglés
http://www.wikidata.org/entity/Q9610,bengalí,ben,India,inglés
http://www.wikidata.org/entity/Q28378,Idioma angika,anp,India,inglés
http://www.wikidata.org/entity/Q1324132,Owa,stn,Islas Salomón,inglés
http://www.wikidata.org/entity/Q7857159,Tuwari,tww,Papúa Nueva Guinea,inglés
http://www.wikidata.org/entity/Q11732247,Isabi,isa,Papúa Nueva Guinea,inglés
http://www.wikidata.org/entity/Q11732496,Nake,nbk,Papúa Nueva Guinea,inglés
http://www.wikidata.org/entity/Q11732766,Muratayak,asx,Papúa Nueva Guinea,inglés
http://www.wikidata.org/entity/Q12952294,Mangga Buang,mmo,Papúa Nueva Guinea,inglés
http://www.wikidata.org/entity/Q56772,Naasioi,nas,Papúa Nueva Guinea,inglés
http://www.wikidata.org/entity/Q7857159,Tuwari,tww,Papúa Nueva Guinea,Hiri motu
http://www.wikidata.org/entity/Q11732247,Isabi,isa,Papúa Nueva Guinea,Hiri motu
http://www.wikidata.org/entity/Q11732496,Nake,nbk,Papúa Nueva Guinea,Hiri motu
http://www.wikidata.org/entity/Q11732766,Muratayak,asx,Papúa Nueva Guinea,Hiri motu
http://www.wikidata.org/entity/Q12952294,Mangga Buang,mmo,Papúa Nueva Guinea,Hiri motu
http://www.wikidata.org/entity/Q56772,Naasioi,nas,Papúa Nueva Guinea,Hiri motu
http://www.wikidata.org/entity/Q7857159,Tuwari,tww,Papúa Nueva Guinea,tok pisin
http://www.wikidata.org/entity/Q11732247,Isabi,isa,Papúa Nueva Guinea,tok pisin
http://www.wikidata.org/entity/Q11732496,Nake,nbk,Papúa Nueva Guinea,tok pisin
http://www.wikidata.org/entity/Q11732766,Muratayak,asx,Papúa Nueva Guinea,tok pisin
http://www.wikidata.org/entity/Q12952294,Mangga Buang,mmo,Papúa Nueva Guinea,tok pisin
http://www.wikidata.org/entity/Q56772,Naasioi,nas,Papúa Nueva Guinea,tok pisin
http://www.wikidata.org/entity/Q7857159,Tuwari,tww,Papúa Nueva Guinea,Lengua de signos de Papúa Nueva Guinea
http://www.wikidata.org/entity/Q11732247,Isabi,isa,Papúa Nueva Guinea,Lengua de signos de Papúa Nueva Guinea
http://www.wikidata.org/entity/Q11732496,Nake,nbk,Papúa Nueva Guinea,Lengua de signos de Papúa Nueva Guinea
http://www.wikidata.org/entity/Q11732766,Muratayak,asx,Papúa Nueva Guinea,Lengua de signos de Papúa Nueva Guinea
http://www.wikidata.org/entity/Q36444,North Straits Salish,str,Canadá,francés
http://www.wikidata.org/entity/Q857858,Oneida,one,Canadá,francés
http://www.wikidata.org/entity/Q3033570,Stoney,sto,Canadá,francés
http://www.wikidata.org/entity/Q36444,North Straits Salish,str,Canadá,inglés
http://www.wikidata.org/entity/Q857858,Oneida,one,Canadá,inglés
http://www.wikidata.org/entity/Q3033570,Stoney,sto,Canadá,inglés
http://www.wikidata.org/entity/Q3100814,Lengua de signos española,ssp,España,español
http://www.wikidata.org/entity/Q36444,North Straits Salish,str,Estados Unidos,inglés estadounidense
http://www.wikidata.org/entity/Q857858,Oneida,one,Estados Unidos,inglés estadounidense
http://www.wikidata.org/entity/Q1568938,Salinero,sln,Estados Unidos,inglés estadounidense
http://www.wikidata.org/entity/Q513736,Baltic Romani,rml,Finlandia,finés
http://www.wikidata.org/entity/Q513736,Baltic Romani,rml,Finlandia,sueco
http://www.wikidata.org/entity/Q254950,idioma dalecarliano,ovd,Suecia,sueco
http://www.wikidata.org/entity/Q35501,prusiano antiguo,prg,Polonia,polaco
http://www.wikidata.org/entity/Q513736,Baltic Romani,rml,Polonia,polaco
http://www.wikidata.org/entity/Q513736,Baltic Romani,rml,Lituania,lituano
http://www.wikidata.org/entity/Q34281,lengua de señas yucateca,msd,México,español
http://www.wikidata.org/entity/Q3361763,Central Pame,pbs,México,español
http://www.wikidata.org/entity/Q7413841,otomí del Estado de México,ots,México,español
http://www.wikidata.org/entity/Q34281,lengua de señas yucateca,msd,México,náhuatl
http://www.wikidata.org/entity/Q3361763,Central Pame,pbs,México,náhuatl
http://www.wikidata.org/entity/Q7413841,otomí del Estado de México,ots,México,náhuatl
http://www.wikidata.org/entity/Q34281,lengua de señas yucateca,msd,México,maya
http://www.wikidata.org/entity/Q3361763,Central Pame,pbs,México,maya
http://www.wikidata.org/entity/Q7413841,otomí del Estado de México,ots,México,maya
http://www.wikidata.org/entity/Q34281,lengua de señas yucateca,msd,México,lenguas de México
http://www.wikidata.org/entity/Q3361763,Central Pame,pbs,México,lenguas de México
http://www.wikidata.org/entity/Q7413841,otomí del Estado de México,ots,México,lenguas de México
http://www.wikidata.org/entity/Q35313,Idioma dizi,mdx,Etiopía,amhárico
http://www.wikidata.org/entity/Q35585,lelemi,lef,Ghana,inglés
http://www.wikidata.org/entity/Q3388339,Idioma pije,piz,Francia,francés
http://www.wikidata.org/entity/Q1359130,Polari,pld,Reino Unido,inglés
http://www.wikidata.org/entity/Q27434946,Northern Huishui Hmong,hmi,China,mandarín estándar
http://www.wikidata.org/entity/Q63213949,Horned Miao,hrm,China,mandarín estándar
http://www.wikidata.org/entity/Q56337,Shixing,sxg,China,mandarín estándar
http://www.wikidata.org/entity/Q3092293,Maonan,mmd,China,mandarín estándar
http://www.wikidata.org/entity/Q3194984,Man Met,mml,China,mandarín estándar
http://www.wikidata.org/entity/Q2981620,Matsés,mcf,Brasil,portugués
http://www.wikidata.org/entity/Q513736,Baltic Romani,rml,Rusia,ruso
http://www.wikidata.org/entity/Q513736,Baltic Romani,rml,Estonia,estonio
http://www.wikidata.org/entity/Q513736,Baltic Romani,rml,Letonia,letón
http://www.wikidata.org/entity/Q6497414,lengua de señas letona,lsl,Letonia,letón
http://www.wikidata.org/entity/Q7128825,Palumata,pmc,Indonesia,indonesio
http://www.wikidata.org/entity/Q7420921,Saparua,spr,Indonesia,indonesio
http://www.wikidata.org/entity/Q7448845,Seluarsa,sws,Indonesia,indonesio
http://www.wikidata.org/entity/Q7128825,Palumata,pmc,Indonesia,javanés
http://www.wikidata.org/entity/Q7420921,Saparua,spr,Indonesia,javanés
http://www.wikidata.org/entity/Q7448845,Seluarsa,sws,Indonesia,javanés
http://www.wikidata.org/entity/Q6748829,Mangarayi,mpc,Australia,inglés
http://www.wikidata.org/entity/Q2981620,Matsés,mcf,Perú,español
http://www.wikidata.org/entity/Q2981620,Matsés,mcf,Perú,aymara
http://www.wikidata.org/entity/Q2981620,Matsés,mcf,Perú,lenguas quechuas
http://www.wikidata.org/entity/Q3280670,Mpade,mpi,Chad,francés
http://www.wikidata.org/entity/Q3280670,Mpade,mpi,Chad,árabe
http://www.wikidata.org/entity/Q47683644,Chug,cvg,India,hindi
http://www.wikidata.org/entity/Q105198619,Khah,hkh,India,hindi
http://www.wikidata.org/entity/Q13292,saurashtra,saz,India,hindi
http://www.wikidata.org/entity/Q33997,sindhi,snd,India,hindi
http://www.wikidata.org/entity/Q56477,limbu,lif,India,hindi
http://www.wikidata.org/entity/Q2992857,Mewari,mtr,India,hindi
http://www.wikidata.org/entity/Q7127643,Paliyan,pcf,India,hindi
http://www.wikidata.org/entity/Q7131211,Paniya,pcg,India,hindi
http://www.wikidata.org/entity/Q7188289,phudagi,phd,India,hindi
http://www.wikidata.org/entity/Q47683644,Chug,cvg,India,inglés
http://www.wikidata.org/entity/Q105198619,Khah,hkh,India,inglés
http://www.wikidata.org/entity/Q13292,saurashtra,saz,India,inglés
http://www.wikidata.org/entity/Q33997,sindhi,snd,India,inglés
http://www.wikidata.org/entity/Q56477,limbu,lif,India,inglés
http://www.wikidata.org/entity/Q2992857,Mewari,mtr,India,inglés
http://www.wikidata.org/entity/Q7127643,Paliyan,pcf,India,inglés
http://www.wikidata.org/entity/Q7131211,Paniya,pcg,India,inglés
http://www.wikidata.org/entity/Q7188289,phudagi,phd,India,inglés
http://www.wikidata.org/entity/Q17584381,Kumalu,ksl,Papúa Nueva Guinea,inglés
http://www.wikidata.org/entity/Q63214981,Barikewa,jbk,Papúa Nueva Guinea,inglés
http://www.wikidata.org/entity/Q3240737,Likum,lib,Papúa Nueva Guinea,inglés
http://www.wikidata.org/entity/Q3346666,Nyindrou,lid,Papúa Nueva Guinea,inglés
http://www.wikidata.org/entity/Q3360711,Pak-Tong,pkg,Papúa Nueva Guinea,inglés
http://www.wikidata.org/entity/Q3362757,Papapana,ppn,Papúa Nueva Guinea,inglés
http://www.wikidata.org/entity/Q4701931,Akukem,spm,Papúa Nueva Guinea,inglés
http://www.wikidata.org/entity/Q6366665,Kapin,tbx,Papúa Nueva Guinea,inglés
http://www.wikidata.org/entity/Q6958174,Nafi,srf,Papúa Nueva Guinea,inglés
http://www.wikidata.org/entity/Q7398312,Saep,spd,Papúa Nueva Guinea,inglés
http://www.wikidata.org/entity/Q17584381,Kumalu,ksl,Papúa Nueva Guinea,Hiri motu
http://www.wikidata.org/entity/Q63214981,Barikewa,jbk,Papúa Nueva Guinea,Hiri motu
http://www.wikidata.org/entity/Q3240737,Likum,lib,Papúa Nueva Guinea,Hiri motu
http://www.wikidata.org/entity/Q3346666,Nyindrou,lid,Papúa Nueva Guinea,Hiri motu
http://www.wikidata.org/entity/Q3360711,Pak-Tong,pkg,Papúa Nueva Guinea,Hiri motu
http://www.wikidata.org/entity/Q3362757,Papapana,ppn,Papúa Nueva Guinea,Hiri motu
http://www.wikidata.org/entity/Q4701931,Akukem,spm,Papúa Nueva Guinea,Hiri motu
http://www.wikidata.org/entity/Q6366665,Kapin,tbx,Papúa Nueva Guinea,Hiri motu
http://www.wikidata.org/entity/Q6958174,Nafi,srf,Papúa Nueva Guinea,Hiri motu
http://www.wikidata.org/entity/Q7398312,Saep,spd,Papúa Nueva Guinea,Hiri motu
http://www.wikidata.org/entity/Q17584381,Kumalu,ksl,Papúa Nueva Guinea,tok pisin
http://www.wikidata.org/entity/Q63214981,Barikewa,jbk,Papúa Nueva Guinea,tok pisin
http://www.wikidata.org/entity/Q3240737,Likum,lib,Papúa Nueva Guinea,tok pisin
http://www.wikidata.org/entity/Q3346666,Nyindrou,lid,Papúa Nueva Guinea,tok pisin
http://www.wikidata.org/entity/Q3360711,Pak-Tong,pkg,Papúa Nueva Guinea,tok pisin
http://www.wikidata.org/entity/Q3362757,Papapana,ppn,Papúa Nueva Guinea,tok pisin
http://www.wikidata.org/entity/Q4701931,Akukem,spm,Papúa Nueva Guinea,tok pisin
http://www.wikidata.org/entity/Q6366665,Kapin,tbx,Papúa Nueva Guinea,tok pisin
http://www.wikidata.org/entity/Q12952294,Mangga Buang,mmo,Papúa Nueva Guinea,Lengua de signos de Papúa Nueva Guinea
http://www.wikidata.org/entity/Q56772,Naasioi,nas,Papúa Nueva Guinea,Lengua de signos de Papúa Nueva Guinea
http://www.wikidata.org/entity/Q10729616,Idioma pemón,aoc,Venezuela,español
http://www.wikidata.org/entity/Q1321,español,spa,Venezuela,español
http://www.wikidata.org/entity/Q10729616,Idioma pemón,aoc,Venezuela,lengua de señas venezolana
http://www.wikidata.org/entity/Q1321,español,spa,Venezuela,lengua de señas venezolana
http://www.wikidata.org/entity/Q1321,español,spa,Paraguay,español
http://www.wikidata.org/entity/Q1321,español,spa,Paraguay,guaraní
http://www.wikidata.org/entity/Q10729616,Idioma pemón,aoc,Guyana,inglés
http://www.wikidata.org/entity/Q1321,español,spa,Ecuador,español
http://www.wikidata.org/entity/Q1321,español,spa,Ecuador,shuar
http://www.wikidata.org/entity/Q1321,español,spa,Ecuador,quichua norteño
http://www.wikidata.org/entity/Q1321,español,spa,Colombia,español
http://www.wikidata.org/entity/Q1321,español,spa,Bolivia,español
http://www.wikidata.org/entity/Q1307730,quechua sudboliviano,quh,Bolivia,español
http://www.wikidata.org/entity/Q1321,español,spa,Bolivia,aymara
http://www.wikidata.org/entity/Q1307730,quechua sudboliviano,quh,Bolivia,aymara
http://www.wikidata.org/entity/Q1321,español,spa,Bolivia,lenguas quechuas
http://www.wikidata.org/entity/Q1307730,quechua sudboliviano,quh,Bolivia,lenguas quechuas
http://www.wikidata.org/entity/Q1321,español,spa,Bolivia,guaraní
http://www.wikidata.org/entity/Q1307730,quechua sudboliviano,quh,Bolivia,guaraní
http://www.wikidata.org/entity/Q1321,español,spa,Guatemala,español
http://www.wikidata.org/entity/Q1321,español,spa,Honduras,español
http://www.wikidata.org/entity/Q1321,español,spa,República Dominicana,español
http://www.wikidata.org/entity/Q1321,español,spa,El Salvador,español
http://www.wikidata.org/entity/Q1321,español,spa,Costa Rica,español
http://www.wikidata.org/entity/Q1321,español,spa,Panamá,español
http://www.wikidata.org/entity/Q1321,español,spa,Nicaragua,español
http://www.wikidata.org/entity/Q13580777,Kuijau,dkr,Malasia,malayo
http://www.wikidata.org/entity/Q33424,Idioma iban,iba,Malasia,malayo
http://www.wikidata.org/entity/Q9229570,Bote-Majhi,bmj,Nepal,nepalí
http://www.wikidata.org/entity/Q11883865,Naaba,nao,Nepal,nepalí
http://www.wikidata.org/entity/Q28378,Idioma angika,anp,Nepal,nepalí
http://www.wikidata.org/entity/Q1193495,Kamviri,xvi,Pakistán,urdu
http://www.wikidata.org/entity/Q1193495,Kamviri,xvi,Pakistán,inglés
http://www.wikidata.org/entity/Q1193495,Kamviri,xvi,Pakistán,árabe
http://www.wikidata.org/entity/Q12953747,Eastern Mnong,mng,Vietnam,vietnamita
http://www.wikidata.org/entity/Q33777,Shumashti,sts,Afganistán,uzbeko
http://www.wikidata.org/entity/Q1193495,Kamviri,xvi,Afganistán,uzbeko
http://www.wikidata.org/entity/Q33777,Shumashti,sts,Afganistán,turcomano
http://www.wikidata.org/entity/Q1193495,Kamviri,xvi,Afganistán,turcomano
http://www.wikidata.org/entity/Q33777,Shumashti,sts,Afganistán,árabe
http://www.wikidata.org/entity/Q1193495,Kamviri,xvi,Afganistán,árabe
http://www.wikidata.org/entity/Q33777,Shumashti,sts,Afganistán,pastún
http://www.wikidata.org/entity/Q1193495,Kamviri,xvi,Afganistán,pastún
http://www.wikidata.org/entity/Q33777,Shumashti,sts,Afganistán,dari
http://www.wikidata.org/entity/Q1193495,Kamviri,xvi,Afganistán,dari
http://www.wikidata.org/entity/Q9610,bengalí,ben,Bangladés,bengalí
http://www.wikidata.org/entity/Q35486,Humburi Senni,hmb,Malí,francés
http://www.wikidata.org/entity/Q33424,Idioma iban,iba,Brunéi,inglés
http://www.wikidata.org/entity/Q33424,Idioma iban,iba,Brunéi,malayo
http://www.wikidata.org/entity/Q35327,Datooga,tcc,Tanzania,inglés
http://www.wikidata.org/entity/Q35327,Datooga,tcc,Tanzania,suajili
http://www.wikidata.org/entity/Q1002956,Buhid,bku,Filipinas,inglés
http://www.wikidata.org/entity/Q1002956,Buhid,bku,Filipinas,filipino
http://www.wikidata.org/entity/Q35910,Ngando,ngd,República Centroafricana,francés
http://www.wikidata.org/entity/Q35910,Ngando,ngd,República Centroafricana,idioma sango
http://www.wikidata.org/entity/Q7673650,Tabwa,tap,Zambia,inglés
http://www.wikidata.org/entity/Q1192295,Juǀʼhoansi,ktz,Botsuana,inglés
http://www.wikidata.org/entity/Q35486,Humburi Senni,hmb,Burkina Faso,francés
http://www.wikidata.org/entity/Q12953639,Kituba,mkw,República del Congo,francés
http://www.wikidata.org/entity/Q7673650,Tabwa,tap,República Democrática del Congo,francés
http://www.wikidata.org/entity/Q1321,español,spa,Guinea Ecuatorial,francés
http://www.wikidata.org/entity/Q1321,español,spa,Guinea Ecuatorial,español
http://www.wikidata.org/entity/Q1321,español,spa,Guinea Ecuatorial,portugués
http://www.wikidata.org/entity/Q11019185,Bete Guiberoua,bet,Costa de Marfil,francés
http://www.wikidata.org/entity/Q35632,Koshin,kid,Camerún,francés
http://www.wikidata.org/entity/Q1345684,Leti,leo,Camerún,francés
http://www.wikidata.org/entity/Q35632,Koshin,kid,Camerún,inglés
http://www.wikidata.org/entity/Q1345684,Leti,leo,Camerún,inglés
http://www.wikidata.org/entity/Q1192295,Juǀʼhoansi,ktz,Namibia,inglés
http://www.wikidata.org/entity/Q9610,bengalí,ben,Sierra Leona,inglés
http://www.wikidata.org/entity/Q1321,español,spa,Gibraltar,inglés
http://www.wikidata.org/entity/Q506010,Stellingwarfs,stl,Reino de los Países Bajos,neerlandés
http://www.wikidata.org/entity/Q1069489,árabe siciliano,sqr,Emirato de Sicilia,griego
http://www.wikidata.org/entity/Q1069489,árabe siciliano,sqr,Emirato de Sicilia,latín vulgar
http://www.wikidata.org/entity/Q1069489,árabe siciliano,sqr,Emirato de Sicilia,árabe siciliano
http://www.wikidata.org/entity/Q6958174,Nafi,srf,Papúa Nueva Guinea,tok pisin
http://www.wikidata.org/entity/Q7398312,Saep,spd,Papúa Nueva Guinea,tok pisin
http://www.wikidata.org/entity/Q17584381,Kumalu,ksl,Papúa Nueva Guinea,Lengua de signos de Papúa Nueva Guinea
http://www.wikidata.org/entity/Q63214981,Barikewa,jbk,Papúa Nueva Guinea,Lengua de signos de Papúa Nueva Guinea
http://www.wikidata.org/entity/Q3240737,Likum,lib,Papúa Nueva Guinea,Lengua de signos de Papúa Nueva Guinea
http://www.wikidata.org/entity/Q3346666,Nyindrou,lid,Papúa Nueva Guinea,Lengua de signos de Papúa Nueva Guinea
http://www.wikidata.org/entity/Q3360711,Pak-Tong,pkg,Papúa Nueva Guinea,Lengua de signos de Papúa Nueva Guinea
http://www.wikidata.org/entity/Q3362757,Papapana,ppn,Papúa Nueva Guinea,Lengua de signos de Papúa Nueva Guinea
http://www.wikidata.org/entity/Q4701931,Akukem,spm,Papúa Nueva Guinea,Lengua de signos de Papúa Nueva Guinea
http://www.wikidata.org/entity/Q6366665,Kapin,tbx,Papúa Nueva Guinea,Lengua de signos de Papúa Nueva Guinea
